Date,Product,Category,Country,Revenue,Quantity,Cost,Customer_Segment
2024-07-25,Multivitamin Complex,Supplements,India,142.34,11,61.31,Retail Pharmacy
2024-07-25,Insulin Glargine Pen,Diabetes Care,USA,361.9,5,153.47,Retail Pharmacy
2024-07-25,Multivitamin Complex,Supplements,USA,87.76,6,34.37,Retail Pharmacy
2024-07-25,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,536.0,30,224.99,Retail Pharmacy
2024-07-25,Salbutamol Inhaler,Respiratory,India,460.79,23,215.33,Government Tender
2024-07-25,Ibuprofen 400mg (30ct),Pain Relief,Germany,290.16,41,87.02,Hospital
2024-07-26,Atorvastatin 20mg (30ct),Cardiovascular,UK,340.18,19,139.66,Hospital
2024-07-26,Salbutamol Inhaler,Respiratory,India,260.15,12,105.77,Hospital
2024-07-26,Ibuprofen 400mg (30ct),Pain Relief,Japan,182.77,27,56.3,Retail Pharmacy
2024-07-26,Ibuprofen 400mg (30ct),Pain Relief,Japan,271.42,38,81.53,Hospital
2024-07-26,Amoxicillin 500mg (20ct),Antibiotics,USA,241.43,16,92.85,Retail Pharmacy
2024-07-26,Atorvastatin 20mg (30ct),Cardiovascular,Germany,536.94,33,226.53,Hospital
2024-07-26,Salbutamol Inhaler,Respiratory,Brazil,220.82,9,85.02,Retail Pharmacy
2024-07-26,Ibuprofen 400mg (30ct),Pain Relief,USA,25.22,4,8.02,Hospital
2024-07-26,Multivitamin Complex,Supplements,UK,446.39,34,183.08,Hospital
2024-07-26,Atorvastatin 20mg (30ct),Cardiovascular,India,418.25,22,153.85,Hospital
2024-07-27,Salbutamol Inhaler,Respiratory,USA,285.82,15,136.31,Government Tender
2024-07-27,Amoxicillin 500mg (20ct),Antibiotics,USA,307.78,22,132.33,Government Tender
2024-07-27,Amoxicillin 500mg (20ct),Antibiotics,Brazil,308.6,20,115.92,Retail Pharmacy
2024-07-27,Amoxicillin 500mg (20ct),Antibiotics,Germany,167.43,11,65.59,Retail Pharmacy
2024-07-27,Ibuprofen 400mg (30ct),Pain Relief,USA,268.41,43,92.76,Government Tender
2024-07-27,Amoxicillin 500mg (20ct),Antibiotics,USA,556.3,37,212.22,Hospital
2024-07-27,Multivitamin Complex,Supplements,Germany,485.66,33,184.05,Government Tender
2024-07-27,Atorvastatin 20mg (30ct),Cardiovascular,Japan,294.91,18,134.68,Retail Pharmacy
2024-07-28,Loratadine 10mg (14ct),Allergy,Japan,99.0,10,34.79,Retail Pharmacy
2024-07-28,Loratadine 10mg (14ct),Allergy,Japan,89.76,9,31.07,Retail Pharmacy
2024-07-28,Amoxicillin 500mg (20ct),Antibiotics,Japan,530.38,37,204.37,Retail Pharmacy
2024-07-28,Atorvastatin 20mg (30ct),Cardiovascular,USA,398.87,21,153.18,Retail Pharmacy
2024-07-28,Omeprazole 20mg (28ct),Gastro,Japan,175.89,15,73.85,Hospital
2024-07-28,Amoxicillin 500mg (20ct),Antibiotics,USA,170.05,11,61.01,Retail Pharmacy
2024-07-28,Loratadine 10mg (14ct),Allergy,India,239.02,23,82.02,Hospital
2024-07-28,Salbutamol Inhaler,Respiratory,India,635.87,28,265.06,Hospital
2024-07-28,Loratadine 10mg (14ct),Allergy,Japan,310.52,29,102.73,Government Tender
2024-07-28,Insulin Glargine Pen,Diabetes Care,Germany,2009.14,34,1062.39,Hospital
2024-07-28,Salbutamol Inhaler,Respiratory,UK,228.88,12,111.38,Government Tender
2024-07-29,Omeprazole 20mg (28ct),Gastro,Germany,116.84,10,50.12,Retail Pharmacy
2024-07-29,Insulin Glargine Pen,Diabetes Care,USA,1490.83,23,716.23,Retail Pharmacy
2024-07-29,Multivitamin Complex,Supplements,Japan,77.0,6,33.28,Retail Pharmacy
2024-07-29,Salbutamol Inhaler,Respiratory,USA,671.78,29,275.93,Retail Pharmacy
2024-07-29,Omeprazole 20mg (28ct),Gastro,India,200.07,17,82.63,Government Tender
2024-07-29,Salbutamol Inhaler,Respiratory,India,1491.27,68,610.37,Hospital
2024-07-29,Omeprazole 20mg (28ct),Gastro,Japan,314.26,25,124.06,Retail Pharmacy
2024-07-29,Omeprazole 20mg (28ct),Gastro,Japan,145.76,13,65.96,Hospital
2024-07-30,Amoxicillin 500mg (20ct),Antibiotics,Germany,369.62,25,145.65,Government Tender
2024-07-30,Loratadine 10mg (14ct),Allergy,Brazil,117.41,12,42.25,Hospital
2024-07-30,Ibuprofen 400mg (30ct),Pain Relief,Japan,166.95,26,52.08,Hospital
2024-07-30,Ibuprofen 400mg (30ct),Pain Relief,Brazil,106.21,16,34.86,Government Tender
2024-07-30,Multivitamin Complex,Supplements,India,472.01,36,196.29,Retail Pharmacy
2024-07-30,Insulin Glargine Pen,Diabetes Care,Brazil,2447.59,35,1039.25,Government Tender
2024-07-30,Ibuprofen 400mg (30ct),Pain Relief,Germany,165.5,24,51.92,Retail Pharmacy
2024-07-30,Ibuprofen 400mg (30ct),Pain Relief,India,272.86,41,89.48,Hospital
2024-07-31,Loratadine 10mg (14ct),Allergy,Japan,202.1,22,71.87,Retail Pharmacy
2024-07-31,Insulin Glargine Pen,Diabetes Care,USA,142.92,2,64.14,Retail Pharmacy
2024-07-31,Amoxicillin 500mg (20ct),Antibiotics,UK,245.16,18,107.31,Hospital
2024-07-31,Atorvastatin 20mg (30ct),Cardiovascular,UK,711.44,41,286.41,Hospital
2024-07-31,Multivitamin Complex,Supplements,UK,152.89,10,57.57,Hospital
2024-07-31,Omeprazole 20mg (28ct),Gastro,Germany,362.94,33,163.38,Retail Pharmacy
2024-07-31,Omeprazole 20mg (28ct),Gastro,Brazil,148.79,14,68.6,Retail Pharmacy
2024-07-31,Amoxicillin 500mg (20ct),Antibiotics,UK,309.58,24,134.04,Retail Pharmacy
2024-07-31,Loratadine 10mg (14ct),Allergy,Germany,59.68,7,23.57,Government Tender
2024-07-31,Multivitamin Complex,Supplements,Brazil,534.17,34,191.27,Hospital
2024-07-31,Ibuprofen 400mg (30ct),Pain Relief,India,68.19,12,25.6,Hospital
2024-07-31,Omeprazole 20mg (28ct),Gastro,India,306.21,23,117.06,Hospital
2024-07-31,Ibuprofen 400mg (30ct),Pain Relief,India,150.26,22,45.94,Hospital
2024-07-31,Amoxicillin 500mg (20ct),Antibiotics,Germany,222.97,18,103.67,Government Tender
2024-07-31,Ibuprofen 400mg (30ct),Pain Relief,Brazil,191.63,34,73.69,Retail Pharmacy
2024-08-01,Ibuprofen 400mg (30ct),Pain Relief,UK,286.64,45,96.45,Government Tender
2024-08-01,Omeprazole 20mg (28ct),Gastro,Japan,350.62,30,141.48,Hospital
2024-08-01,Ibuprofen 400mg (30ct),Pain Relief,USA,261.23,38,80.09,Government Tender
2024-08-01,Multivitamin Complex,Supplements,UK,311.12,19,109.6,Government Tender
2024-08-01,Salbutamol Inhaler,Respiratory,India,42.29,2,17.44,Hospital
2024-08-01,Ibuprofen 400mg (30ct),Pain Relief,India,87.12,13,27.51,Retail Pharmacy
2024-08-01,Atorvastatin 20mg (30ct),Cardiovascular,India,615.94,37,264.37,Hospital
2024-08-02,Omeprazole 20mg (28ct),Gastro,Brazil,274.99,24,115.19,Government Tender
2024-08-02,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,533.53,30,206.28,Retail Pharmacy
2024-08-02,Ibuprofen 400mg (30ct),Pain Relief,Germany,121.24,17,34.78,Government Tender
2024-08-02,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,371.44,22,150.84,Retail Pharmacy
2024-08-02,Atorvastatin 20mg (30ct),Cardiovascular,UK,219.42,11,80.05,Government Tender
2024-08-02,Omeprazole 20mg (28ct),Gastro,Brazil,265.77,23,109.44,Government Tender
2024-08-02,Salbutamol Inhaler,Respiratory,UK,614.26,32,292.68,Hospital
2024-08-02,Loratadine 10mg (14ct),Allergy,Brazil,274.45,26,85.99,Hospital
2024-08-02,Insulin Glargine Pen,Diabetes Care,Brazil,1016.36,17,536.52,Retail Pharmacy
2024-08-02,Atorvastatin 20mg (30ct),Cardiovascular,UK,294.2,15,110.19,Government Tender
2024-08-02,Insulin Glargine Pen,Diabetes Care,USA,586.32,10,314.18,Hospital
2024-08-03,Salbutamol Inhaler,Respiratory,UK,403.49,20,182.6,Government Tender
2024-08-03,Multivitamin Complex,Supplements,UK,513.75,32,184.43,Government Tender
2024-08-03,Omeprazole 20mg (28ct),Gastro,India,249.26,19,94.96,Government Tender
2024-08-03,Amoxicillin 500mg (20ct),Antibiotics,India,293.34,23,128.42,Government Tender
2024-08-03,Omeprazole 20mg (28ct),Gastro,India,341.95,25,121.66,Retail Pharmacy
2024-08-03,Loratadine 10mg (14ct),Allergy,UK,110.1,13,44.71,Hospital
2024-08-03,Loratadine 10mg (14ct),Allergy,Brazil,200.87,23,79.88,Retail Pharmacy
2024-08-04,Insulin Glargine Pen,Diabetes Care,Germany,654.44,10,311.66,Government Tender
2024-08-04,Salbutamol Inhaler,Respiratory,Brazil,385.64,19,165.77,Hospital
2024-08-04,Omeprazole 20mg (28ct),Gastro,Germany,203.28,16,81.51,Government Tender
2024-08-04,Multivitamin Complex,Supplements,Germany,219.94,14,75.05,Hospital
2024-08-04,Amoxicillin 500mg (20ct),Antibiotics,USA,518.54,35,200.14,Government Tender
2024-08-04,Ibuprofen 400mg (30ct),Pain Relief,USA,100.94,15,32.2,Retail Pharmacy
2024-08-04,Insulin Glargine Pen,Diabetes Care,Germany,1098.39,17,549.5,Government Tender
2024-08-04,Insulin Glargine Pen,Diabetes Care,Brazil,129.28,2,62.12,Government Tender
2024-08-04,Multivitamin Complex,Supplements,Germany,604.38,39,212.17,Government Tender
2024-08-04,Loratadine 10mg (14ct),Allergy,Japan,220.75,22,74.37,Retail Pharmacy
2024-08-04,Amoxicillin 500mg (20ct),Antibiotics,Brazil,169.99,11,61.24,Hospital
2024-08-04,Multivitamin Complex,Supplements,Germany,421.7,31,169.33,Retail Pharmacy
2024-08-05,Atorvastatin 20mg (30ct),Cardiovascular,USA,528.61,32,236.98,Government Tender
2024-08-05,Omeprazole 20mg (28ct),Gastro,USA,211.72,19,91.21,Government Tender
2024-08-05,Salbutamol Inhaler,Respiratory,Japan,529.64,27,245.92,Government Tender
2024-08-06,Amoxicillin 500mg (20ct),Antibiotics,India,562.5,39,216.82,Government Tender
2024-08-06,Insulin Glargine Pen,Diabetes Care,USA,982.9,15,446.29,Hospital
2024-08-06,Ibuprofen 400mg (30ct),Pain Relief,Japan,186.5,28,60.11,Retail Pharmacy
2024-08-06,Omeprazole 20mg (28ct),Gastro,Brazil,842.03,76,388.76,Hospital
2024-08-06,Insulin Glargine Pen,Diabetes Care,Germany,651.68,10,312.46,Retail Pharmacy
2024-08-06,Ibuprofen 400mg (30ct),Pain Relief,USA,39.64,7,15.04,Retail Pharmacy
2024-08-06,Ibuprofen 400mg (30ct),Pain Relief,Japan,65.38,11,22.48,Hospital
2024-08-06,Ibuprofen 400mg (30ct),Pain Relief,Japan,240.19,36,74.15,Government Tender
2024-08-06,Salbutamol Inhaler,Respiratory,UK,215.57,10,89.73,Retail Pharmacy
2024-08-06,Omeprazole 20mg (28ct),Gastro,USA,154.29,12,60.75,Retail Pharmacy
2024-08-06,Salbutamol Inhaler,Respiratory,USA,173.49,8,69.39,Retail Pharmacy
2024-08-06,Omeprazole 20mg (28ct),Gastro,USA,223.66,19,94.6,Government Tender
2024-08-07,Insulin Glargine Pen,Diabetes Care,Japan,929.67,15,444.09,Hospital
2024-08-07,Insulin Glargine Pen,Diabetes Care,Japan,210.29,3,95.86,Government Tender
2024-08-07,Atorvastatin 20mg (30ct),Cardiovascular,Japan,296.41,16,112.88,Retail Pharmacy
2024-08-07,Loratadine 10mg (14ct),Allergy,USA,95.67,9,31.79,Government Tender
2024-08-07,Omeprazole 20mg (28ct),Gastro,India,437.31,40,197.12,Government Tender
2024-08-08,Insulin Glargine Pen,Diabetes Care,India,536.03,9,279.85,Hospital
2024-08-08,Omeprazole 20mg (28ct),Gastro,USA,650.5,61,305.04,Retail Pharmacy
2024-08-08,Omeprazole 20mg (28ct),Gastro,USA,135.24,10,51.34,Retail Pharmacy
2024-08-08,Amoxicillin 500mg (20ct),Antibiotics,Germany,299.03,20,112.53,Government Tender
2024-08-08,Loratadine 10mg (14ct),Allergy,Japan,93.53,10,32.56,Hospital
2024-08-08,Multivitamin Complex,Supplements,USA,153.95,10,55.42,Government Tender
2024-08-08,Insulin Glargine Pen,Diabetes Care,UK,989.39,14,439.05,Government Tender
2024-08-08,Ibuprofen 400mg (30ct),Pain Relief,UK,282.14,46,94.48,Hospital
2024-08-08,Omeprazole 20mg (28ct),Gastro,Germany,196.35,18,88.87,Government Tender
2024-08-09,Amoxicillin 500mg (20ct),Antibiotics,USA,259.1,21,119.67,Retail Pharmacy
2024-08-09,Loratadine 10mg (14ct),Allergy,India,150.3,15,52.2,Retail Pharmacy
2024-08-09,Ibuprofen 400mg (30ct),Pain Relief,Brazil,254.71,38,78.24,Retail Pharmacy
2024-08-09,Multivitamin Complex,Supplements,Brazil,190.34,13,72.03,Retail Pharmacy
2024-08-09,Amoxicillin 500mg (20ct),Antibiotics,India,177.09,13,76.06,Hospital
2024-08-09,Omeprazole 20mg (28ct),Gastro,UK,350.69,27,132.25,Retail Pharmacy
2024-08-09,Omeprazole 20mg (28ct),Gastro,Japan,515.53,44,217.31,Hospital
2024-08-10,Amoxicillin 500mg (20ct),Antibiotics,Brazil,441.06,32,190.55,Hospital
2024-08-10,Ibuprofen 400mg (30ct),Pain Relief,Germany,89.81,16,33.44,Retail Pharmacy
2024-08-10,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,192.02,11,78.06,Retail Pharmacy
2024-08-10,Amoxicillin 500mg (20ct),Antibiotics,Brazil,115.38,9,52.71,Hospital
2024-08-10,Atorvastatin 20mg (30ct),Cardiovascular,India,498.32,28,202.94,Retail Pharmacy
2024-08-10,Ibuprofen 400mg (30ct),Pain Relief,Germany,194.55,29,63.2,Hospital
2024-08-10,Atorvastatin 20mg (30ct),Cardiovascular,Japan,196.3,12,86.42,Retail Pharmacy
2024-08-10,Ibuprofen 400mg (30ct),Pain Relief,Brazil,28.88,5,10.82,Retail Pharmacy
2024-08-10,Atorvastatin 20mg (30ct),Cardiovascular,USA,757.88,41,293.35,Retail Pharmacy
2024-08-10,Multivitamin Complex,Supplements,Brazil,97.56,6,33.3,Hospital
2024-08-10,Insulin Glargine Pen,Diabetes Care,USA,1736.55,30,924.17,Government Tender
2024-08-10,Salbutamol Inhaler,Respiratory,Japan,713.13,34,318.75,Government Tender
2024-08-10,Omeprazole 20mg (28ct),Gastro,UK,173.97,16,79.26,Hospital
2024-08-10,Omeprazole 20mg (28ct),Gastro,Japan,548.5,42,202.04,Hospital
2024-08-11,Omeprazole 20mg (28ct),Gastro,Germany,260.45,24,122.08,Government Tender
2024-08-11,Loratadine 10mg (14ct),Allergy,Germany,309.5,37,121.11,Retail Pharmacy
2024-08-11,Salbutamol Inhaler,Respiratory,India,333.55,16,148.85,Retail Pharmacy
2024-08-11,Insulin Glargine Pen,Diabetes Care,Japan,3186.4,49,1553.34,Retail Pharmacy
2024-08-11,Amoxicillin 500mg (20ct),Antibiotics,UK,315.57,23,127.76,Hospital
2024-08-11,Omeprazole 20mg (28ct),Gastro,Japan,316.85,24,116.89,Government Tender
2024-08-11,Omeprazole 20mg (28ct),Gastro,Germany,219.14,20,99.13,Retail Pharmacy
2024-08-11,Omeprazole 20mg (28ct),Gastro,Germany,330.61,26,132.6,Retail Pharmacy
2024-08-11,Insulin Glargine Pen,Diabetes Care,India,1331.51,21,661.58,Hospital
2024-08-11,Amoxicillin 500mg (20ct),Antibiotics,India,344.21,23,134.96,Hospital
2024-08-11,Atorvastatin 20mg (30ct),Cardiovascular,Japan,847.47,42,312.52,Government Tender
2024-08-12,Omeprazole 20mg (28ct),Gastro,UK,373.22,31,153.55,Hospital
2024-08-12,Amoxicillin 500mg (20ct),Antibiotics,Germany,458.77,31,183.95,Retail Pharmacy
2024-08-12,Amoxicillin 500mg (20ct),Antibiotics,Japan,460.44,37,214.29,Hospital
2024-08-12,Salbutamol Inhaler,Respiratory,Germany,466.13,21,191.48,Government Tender
2024-08-12,Atorvastatin 20mg (30ct),Cardiovascular,India,403.96,25,182.61,Hospital
2024-08-12,Salbutamol Inhaler,Respiratory,UK,284.49,12,105.96,Retail Pharmacy
2024-08-12,Salbutamol Inhaler,Respiratory,USA,506.83,21,198.2,Retail Pharmacy
2024-08-12,Amoxicillin 500mg (20ct),Antibiotics,Brazil,271.2,19,111.6,Government Tender
2024-08-13,Loratadine 10mg (14ct),Allergy,Germany,247.85,27,94.85,Government Tender
2024-08-13,Amoxicillin 500mg (20ct),Antibiotics,Brazil,380.45,25,147.13,Government Tender
2024-08-13,Insulin Glargine Pen,Diabetes Care,UK,856.45,12,387.93,Hospital
2024-08-13,Omeprazole 20mg (28ct),Gastro,Brazil,134.99,11,56.43,Government Tender
2024-08-13,Insulin Glargine Pen,Diabetes Care,India,2877.43,39,1236.84,Hospital
2024-08-13,Salbutamol Inhaler,Respiratory,Germany,286.1,15,138.87,Retail Pharmacy
2024-08-13,Atorvastatin 20mg (30ct),Cardiovascular,Japan,416.86,23,172.51,Hospital
2024-08-13,Multivitamin Complex,Supplements,India,400.82,27,154.33,Retail Pharmacy
2024-08-13,Insulin Glargine Pen,Diabetes Care,Brazil,1154.68,19,565.89,Retail Pharmacy
2024-08-13,Loratadine 10mg (14ct),Allergy,India,138.52,16,52.16,Hospital
2024-08-13,Insulin Glargine Pen,Diabetes Care,Japan,1554.97,26,819.01,Retail Pharmacy
2024-08-13,Atorvastatin 20mg (30ct),Cardiovascular,USA,285.41,17,125.79,Hospital
2024-08-13,Amoxicillin 500mg (20ct),Antibiotics,Brazil,498.31,32,178.95,Retail Pharmacy
2024-08-13,Omeprazole 20mg (28ct),Gastro,Brazil,178.12,13,63.03,Retail Pharmacy
2024-08-13,Amoxicillin 500mg (20ct),Antibiotics,UK,689.17,47,269.69,Retail Pharmacy
2024-08-13,Insulin Glargine Pen,Diabetes Care,Brazil,1651.22,28,846.78,Government Tender
2024-08-14,Multivitamin Complex,Supplements,Germany,104.42,7,39.11,Government Tender
2024-08-14,Insulin Glargine Pen,Diabetes Care,Brazil,1840.93,25,807.06,Hospital
2024-08-14,Amoxicillin 500mg (20ct),Antibiotics,Germany,323.3,23,138.55,Government Tender
2024-08-14,Salbutamol Inhaler,Respiratory,Japan,926.75,38,357.13,Government Tender
2024-08-14,Salbutamol Inhaler,Respiratory,UK,213.81,9,84.77,Hospital
2024-08-14,Insulin Glargine Pen,Diabetes Care,Germany,1190.76,20,616.37,Hospital
2024-08-14,Loratadine 10mg (14ct),Allergy,Brazil,143.31,15,51.17,Hospital
2024-08-14,Insulin Glargine Pen,Diabetes Care,Brazil,1106.94,18,536.95,Government Tender
2024-08-14,Atorvastatin 20mg (30ct),Cardiovascular,Germany,148.23,9,67.14,Government Tender
2024-08-14,Loratadine 10mg (14ct),Allergy,India,135.51,14,47.36,Government Tender
2024-08-14,Atorvastatin 20mg (30ct),Cardiovascular,UK,404.25,25,187.55,Retail Pharmacy
2024-08-14,Atorvastatin 20mg (30ct),Cardiovascular,UK,282.94,15,109.26,Retail Pharmacy
2024-08-15,Amoxicillin 500mg (20ct),Antibiotics,Brazil,413.34,27,161.61,Hospital
2024-08-15,Omeprazole 20mg (28ct),Gastro,USA,39.51,3,14.65,Hospital
2024-08-15,Multivitamin Complex,Supplements,UK,476.53,37,200.29,Hospital
2024-08-15,Amoxicillin 500mg (20ct),Antibiotics,India,458.0,31,187.8,Government Tender
2024-08-15,Loratadine 10mg (14ct),Allergy,Germany,284.57,27,92.5,Government Tender
2024-08-15,Omeprazole 20mg (28ct),Gastro,India,197.78,17,81.83,Hospital
2024-08-15,Atorvastatin 20mg (30ct),Cardiovascular,Germany,609.63,30,220.09,Government Tender
2024-08-15,Insulin Glargine Pen,Diabetes Care,India,1323.53,20,630.01,Government Tender
2024-08-15,Amoxicillin 500mg (20ct),Antibiotics,Japan,102.78,7,38.63,Government Tender
2024-08-16,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,1171.16,71,518.22,Retail Pharmacy
2024-08-16,Amoxicillin 500mg (20ct),Antibiotics,UK,254.51,19,111.38,Government Tender
2024-08-16,Amoxicillin 500mg (20ct),Antibiotics,India,864.63,57,328.58,Hospital
2024-08-16,Loratadine 10mg (14ct),Allergy,Brazil,229.06,24,79.74,Retail Pharmacy
2024-08-16,Omeprazole 20mg (28ct),Gastro,USA,155.05,14,70.05,Retail Pharmacy
2024-08-16,Omeprazole 20mg (28ct),Gastro,Brazil,178.38,15,72.81,Government Tender
2024-08-16,Atorvastatin 20mg (30ct),Cardiovascular,UK,69.19,4,28.91,Retail Pharmacy
2024-08-16,Insulin Glargine Pen,Diabetes Care,Germany,1261.83,19,608.34,Retail Pharmacy
2024-08-16,Salbutamol Inhaler,Respiratory,Brazil,610.38,27,237.26,Hospital
2024-08-16,Amoxicillin 500mg (20ct),Antibiotics,Brazil,601.03,44,248.96,Government Tender
2024-08-16,Atorvastatin 20mg (30ct),Cardiovascular,India,1214.53,74,534.83,Retail Pharmacy
2024-08-16,Salbutamol Inhaler,Respiratory,Brazil,400.99,18,165.62,Hospital
2024-08-16,Salbutamol Inhaler,Respiratory,India,582.31,26,237.19,Government Tender
2024-08-17,Multivitamin Complex,Supplements,Germany,467.69,33,181.83,Government Tender
2024-08-17,Amoxicillin 500mg (20ct),Antibiotics,Germany,510.69,35,198.7,Government Tender
2024-08-17,Omeprazole 20mg (28ct),Gastro,UK,446.8,39,197.33,Government Tender
2024-08-17,Multivitamin Complex,Supplements,USA,604.22,45,254.19,Retail Pharmacy
2024-08-17,Ibuprofen 400mg (30ct),Pain Relief,Japan,313.68,46,93.66,Government Tender
2024-08-17,Multivitamin Complex,Supplements,Germany,295.54,22,115.53,Government Tender
2024-08-17,Loratadine 10mg (14ct),Allergy,Japan,171.59,18,62.02,Hospital
2024-08-17,Loratadine 10mg (14ct),Allergy,UK,333.03,34,120.29,Government Tender
2024-08-17,Amoxicillin 500mg (20ct),Antibiotics,Japan,42.0,3,17.98,Government Tender
2024-08-18,Omeprazole 20mg (28ct),Gastro,UK,258.31,21,101.92,Hospital
2024-08-18,Loratadine 10mg (14ct),Allergy,USA,70.46,8,26.43,Retail Pharmacy
2024-08-18,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,617.36,33,242.45,Government Tender
2024-08-18,Ibuprofen 400mg (30ct),Pain Relief,UK,153.59,24,49.42,Hospital
2024-08-18,Salbutamol Inhaler,Respiratory,Germany,806.33,37,344.64,Retail Pharmacy
2024-08-18,Multivitamin Complex,Supplements,India,1013.35,78,447.03,Government Tender
2024-08-18,Omeprazole 20mg (28ct),Gastro,India,282.64,24,120.74,Government Tender
2024-08-18,Atorvastatin 20mg (30ct),Cardiovascular,Germany,422.65,22,155.43,Retail Pharmacy
2024-08-18,Omeprazole 20mg (28ct),Gastro,Germany,173.68,14,68.36,Government Tender
2024-08-18,Omeprazole 20mg (28ct),Gastro,UK,623.28,47,239.67,Retail Pharmacy
2024-08-18,Insulin Glargine Pen,Diabetes Care,UK,2785.66,41,1296.7,Retail Pharmacy
2024-08-18,Ibuprofen 400mg (30ct),Pain Relief,UK,487.95,69,140.27,Hospital
2024-08-18,Insulin Glargine Pen,Diabetes Care,USA,1249.32,18,562.25,Retail Pharmacy
2024-08-18,Salbutamol Inhaler,Respiratory,Brazil,119.69,5,43.53,Retail Pharmacy
2024-08-19,Insulin Glargine Pen,Diabetes Care,India,475.08,7,212.93,Hospital
2024-08-19,Amoxicillin 500mg (20ct),Antibiotics,UK,587.04,41,235.14,Government Tender
2024-08-19,Multivitamin Complex,Supplements,Germany,348.25,23,126.51,Hospital
2024-08-19,Multivitamin Complex,Supplements,Japan,127.08,9,49.42,Retail Pharmacy
2024-08-19,Amoxicillin 500mg (20ct),Antibiotics,Brazil,256.47,18,104.15,Hospital
2024-08-19,Salbutamol Inhaler,Respiratory,Japan,515.14,21,196.19,Government Tender
2024-08-19,Omeprazole 20mg (28ct),Gastro,UK,118.03,9,43.93,Retail Pharmacy
2024-08-19,Insulin Glargine Pen,Diabetes Care,India,1700.23,23,712.73,Hospital
2024-08-19,Insulin Glargine Pen,Diabetes Care,Germany,182.74,3,95.11,Retail Pharmacy
2024-08-19,Atorvastatin 20mg (30ct),Cardiovascular,UK,341.1,19,140.78,Hospital
2024-08-19,Amoxicillin 500mg (20ct),Antibiotics,Germany,432.27,35,208.76,Retail Pharmacy
2024-08-19,Loratadine 10mg (14ct),Allergy,India,212.36,20,67.25,Retail Pharmacy
2024-08-19,Loratadine 10mg (14ct),Allergy,UK,94.41,11,38.5,Hospital
2024-08-19,Salbutamol Inhaler,Respiratory,India,515.9,23,216.16,Government Tender
2024-08-20,Atorvastatin 20mg (30ct),Cardiovascular,UK,475.62,27,185.2,Government Tender
2024-08-20,Ibuprofen 400mg (30ct),Pain Relief,Brazil,46.82,8,17.6,Government Tender
2024-08-20,Amoxicillin 500mg (20ct),Antibiotics,UK,139.45,11,61.04,Government Tender
2024-08-20,Loratadine 10mg (14ct),Allergy,Germany,87.58,9,31.06,Hospital
