Date,Product,Category,Country,Revenue,Quantity,Cost,Customer_Segment
2024-11-10,Running Shoes Pro,Footwear,Portugal,1042.51,12,522.12,In-Store
2024-11-10,Denim Jacket,Apparel,France,2969.41,36,1702.17,Online
2024-11-10,Smartwatch Lite,Electronics,Spain,1739.34,10,713.86,Online
2024-11-10,Cotton T-Shirt,Apparel,France,403.76,19,150.99,In-Store
2024-11-10,Running Shoes Pro,Footwear,Spain,1405.55,17,691.33,In-Store
2024-11-11,Denim Jacket,Apparel,Spain,1697.63,20,965.89,Wholesale
2024-11-11,Cotton T-Shirt,Apparel,Netherlands,203.45,9,73.56,In-Store
2024-11-11,Running Shoes Pro,Footwear,Italy,1538.27,19,822.94,In-Store
2024-11-11,Smartwatch Lite,Electronics,Spain,3567.1,21,1587.91,In-Store
2024-11-11,Trail Sneakers,Footwear,Portugal,4891.8,63,2116.21,In-Store
2024-11-11,Running Shoes Pro,Footwear,Netherlands,1527.51,19,765.61,Online
2024-11-11,Trail Sneakers,Footwear,Portugal,534.28,7,249.88,Online
2024-11-12,Running Shoes Pro,Footwear,France,571.44,7,303.93,Online
2024-11-12,Yoga Mat,Fitness,Italy,103.09,3,42.73,Online
2024-11-12,Trail Sneakers,Footwear,Netherlands,2464.6,31,1061.3,Online
2024-11-12,Wireless Earbuds,Electronics,France,3673.81,27,1559.09,Wholesale
2024-11-12,Wireless Earbuds,Electronics,Netherlands,4424.19,32,1989.71,Wholesale
2024-11-12,Trail Sneakers,Footwear,Germany,2774.4,40,1335.8,In-Store
2024-11-13,Yoga Mat,Fitness,Italy,1108.97,33,441.4,In-Store
2024-11-13,Denim Jacket,Apparel,Spain,807.39,8,391.39,Wholesale
2024-11-13,Cotton T-Shirt,Apparel,Germany,455.64,19,146.34,Online
2024-11-13,Adjustable Dumbbells,Fitness,France,7838.99,37,3922.55,Online
2024-11-13,Denim Jacket,Apparel,Italy,861.12,10,485.55,Wholesale
2024-11-13,Running Shoes Pro,Footwear,Portugal,2382.19,29,1164.89,Wholesale
2024-11-14,Yoga Mat,Fitness,Germany,1793.25,57,812.33,Online
2024-11-14,Yoga Mat,Fitness,Italy,1004.31,27,379.15,Wholesale
2024-11-14,Wireless Earbuds,Electronics,Italy,4282.6,35,2022.53,In-Store
2024-11-14,Yoga Mat,Fitness,Netherlands,542.12,16,229.28,In-Store
2024-11-14,Trail Sneakers,Footwear,Italy,2254.31,31,1064.4,In-Store
2024-11-15,Trail Sneakers,Footwear,Spain,1991.51,27,932.46,In-Store
2024-11-15,Adjustable Dumbbells,Fitness,Spain,9721.71,53,5976.65,Wholesale
2024-11-15,Cotton T-Shirt,Apparel,Italy,345.93,15,124.37,Wholesale
2024-11-15,Yoga Mat,Fitness,France,750.79,25,346.6,Online
2024-11-15,Cotton T-Shirt,Apparel,Portugal,508.47,26,208.73,Wholesale
2024-11-15,Trail Sneakers,Footwear,Netherlands,4749.84,64,2265.15,Wholesale
2024-11-15,Yoga Mat,Fitness,Netherlands,1067.38,30,421.81,Online
2024-11-15,Smartwatch Lite,Electronics,Portugal,4546.45,27,2116.3,In-Store
2024-11-15,Trail Sneakers,Footwear,Italy,2328.25,36,1287.92,In-Store
2024-11-15,Cotton T-Shirt,Apparel,Spain,618.76,27,206.36,Online
2024-11-15,Running Shoes Pro,Footwear,Portugal,2883.46,32,1394.42,Wholesale
2024-11-15,Smartwatch Lite,Electronics,Germany,2020.24,14,1027.01,Online
2024-11-15,Trail Sneakers,Footwear,France,2877.04,38,1295.17,Wholesale
2024-11-15,Denim Jacket,Apparel,Netherlands,2124.32,24,1203.53,Wholesale
2024-11-16,Cotton T-Shirt,Apparel,Netherlands,320.26,14,116.86,In-Store
2024-11-16,Running Shoes Pro,Footwear,Germany,2116.38,25,1034.86,Online
2024-11-16,Cotton T-Shirt,Apparel,France,508.35,24,197.56,Wholesale
2024-11-16,Trail Sneakers,Footwear,Germany,450.65,7,232.86,Online
2024-11-16,Smartwatch Lite,Electronics,Spain,4747.84,32,2485.85,In-Store
2024-11-16,Smartwatch Lite,Electronics,Italy,3849.21,24,1814.41,Wholesale
2024-11-16,Yoga Mat,Fitness,Spain,720.21,21,283.15,Online
2024-11-17,Smartwatch Lite,Electronics,Germany,1702.79,12,872.57,In-Store
2024-11-17,Wireless Earbuds,Electronics,Portugal,1990.03,15,856.02,Online
2024-11-17,Cotton T-Shirt,Apparel,Portugal,485.99,24,196.55,In-Store
2024-11-17,Trail Sneakers,Footwear,Italy,1996.73,26,912.52,In-Store
2024-11-17,Trail Sneakers,Footwear,Spain,2615.69,36,1290.84,Wholesale
2024-11-17,Trail Sneakers,Footwear,Germany,1875.41,29,1035.52,Wholesale
2024-11-17,Smartwatch Lite,Electronics,Portugal,2718.44,17,1319.56,In-Store
2024-11-17,Denim Jacket,Apparel,Netherlands,853.72,10,491.1,In-Store
2024-11-17,Denim Jacket,Apparel,Italy,1178.04,12,568.3,Online
2024-11-18,Trail Sneakers,Footwear,Germany,1496.61,23,817.94,In-Store
2024-11-18,Cotton T-Shirt,Apparel,France,184.26,8,63.1,In-Store
2024-11-18,Cotton T-Shirt,Apparel,Portugal,452.12,20,154.57,Online
2024-11-18,Denim Jacket,Apparel,Portugal,1690.04,19,926.48,Online
2024-11-18,Cotton T-Shirt,Apparel,Germany,241.67,11,84.14,Wholesale
2024-11-18,Smartwatch Lite,Electronics,Portugal,7922.45,53,4037.55,In-Store
2024-11-18,Yoga Mat,Fitness,Spain,800.32,25,361.19,In-Store
2024-11-18,Trail Sneakers,Footwear,Italy,563.32,8,284.01,Online
2024-11-18,Cotton T-Shirt,Apparel,Spain,340.6,16,126.53,In-Store
2024-11-18,Yoga Mat,Fitness,Italy,823.27,23,311.82,Online
2024-11-18,Cotton T-Shirt,Apparel,Italy,318.62,15,118.19,Wholesale
2024-11-18,Cotton T-Shirt,Apparel,France,115.55,5,41.77,Online
2024-11-18,Wireless Earbuds,Electronics,Spain,3040.15,25,1563.42,Online
2024-11-18,Smartwatch Lite,Electronics,Germany,4166.22,25,1873.37,Wholesale
2024-11-19,Denim Jacket,Apparel,Germany,2185.16,21,1019.86,Online
2024-11-19,Smartwatch Lite,Electronics,Portugal,3701.54,27,1957.38,Online
2024-11-19,Cotton T-Shirt,Apparel,Germany,873.75,41,334.19,In-Store
2024-11-19,Adjustable Dumbbells,Fitness,Italy,5466.94,27,3045.28,Wholesale
2024-11-19,Adjustable Dumbbells,Fitness,Spain,4540.73,20,2281.13,In-Store
2024-11-20,Cotton T-Shirt,Apparel,Germany,779.46,41,320.7,Wholesale
2024-11-20,Smartwatch Lite,Electronics,Netherlands,3900.05,25,1785.48,Wholesale
2024-11-21,Yoga Mat,Fitness,Spain,444.0,12,164.44,Wholesale
2024-11-21,Adjustable Dumbbells,Fitness,Germany,8702.51,42,4494.34,Online
2024-11-21,Smartwatch Lite,Electronics,Netherlands,3495.54,20,1477.18,Online
2024-11-21,Denim Jacket,Apparel,Netherlands,1455.3,16,767.4,Wholesale
2024-11-21,Running Shoes Pro,Footwear,Portugal,916.28,10,409.01,Online
2024-11-21,Running Shoes Pro,Footwear,France,1413.83,17,730.21,In-Store
2024-11-21,Smartwatch Lite,Electronics,Spain,2052.86,15,1149.9,In-Store
2024-11-21,Adjustable Dumbbells,Fitness,Italy,3124.85,15,1705.39,Online
2024-11-21,Adjustable Dumbbells,Fitness,Portugal,5078.11,25,2700.91,Online
2024-11-22,Cotton T-Shirt,Apparel,Portugal,149.5,7,53.87,Wholesale
2024-11-22,Trail Sneakers,Footwear,Portugal,649.55,9,308.13,Wholesale
2024-11-22,Trail Sneakers,Footwear,Netherlands,1175.18,17,609.91,Online
2024-11-22,Running Shoes Pro,Footwear,Italy,4688.4,53,2153.89,Wholesale
2024-11-23,Wireless Earbuds,Electronics,Germany,4199.39,36,2117.57,In-Store
2024-11-23,Yoga Mat,Fitness,Netherlands,93.19,3,41.49,Online
2024-11-23,Adjustable Dumbbells,Fitness,Italy,4876.91,22,2319.01,Online
2024-11-23,Yoga Mat,Fitness,Italy,1193.36,35,503.85,In-Store
2024-11-23,Cotton T-Shirt,Apparel,France,261.71,11,92.34,Online
2024-11-23,Trail Sneakers,Footwear,Portugal,1632.5,25,892.04,Online
2024-11-23,Smartwatch Lite,Electronics,Germany,7430.78,46,3306.19,Wholesale
2024-11-23,Running Shoes Pro,Footwear,Spain,1596.78,18,728.06,Online
2024-11-23,Cotton T-Shirt,Apparel,Germany,568.28,24,192.21,In-Store
2024-11-23,Trail Sneakers,Footwear,Portugal,3096.08,39,1390.57,Wholesale
2024-11-23,Smartwatch Lite,Electronics,Germany,1820.31,12,872.1,Online
2024-11-23,Running Shoes Pro,Footwear,France,1867.3,21,907.35,Online
2024-11-24,Cotton T-Shirt,Apparel,France,394.11,20,160.2,In-Store
2024-11-24,Smartwatch Lite,Electronics,Germany,3040.63,22,1666.03,Online
2024-11-24,Yoga Mat,Fitness,Portugal,372.44,11,156.68,Wholesale
2024-11-24,Smartwatch Lite,Electronics,Netherlands,966.01,7,513.23,Online
2024-11-24,Cotton T-Shirt,Apparel,Netherlands,533.48,24,198.53,In-Store
2024-11-24,Running Shoes Pro,Footwear,Italy,1533.98,16,657.74,In-Store
2024-11-24,Yoga Mat,Fitness,Italy,226.54,6,82.55,In-Store
2024-11-25,Wireless Earbuds,Electronics,France,1379.25,11,633.75,Wholesale
2024-11-25,Yoga Mat,Fitness,Germany,569.67,15,219.18,Wholesale
2024-11-25,Yoga Mat,Fitness,Spain,531.88,14,186.88,Wholesale
2024-11-25,Running Shoes Pro,Footwear,Portugal,2378.26,29,1198.28,In-Store
2024-11-25,Adjustable Dumbbells,Fitness,Germany,10294.42,50,5473.11,Wholesale
2024-11-25,Smartwatch Lite,Electronics,Netherlands,4399.81,32,2419.67,Wholesale
2024-11-25,Smartwatch Lite,Electronics,Spain,5205.03,33,2447.8,Online
2024-11-25,Trail Sneakers,Footwear,Germany,1119.0,17,567.87,Wholesale
2024-11-25,Trail Sneakers,Footwear,Italy,567.36,7,254.87,Online
2024-11-25,Wireless Earbuds,Electronics,Netherlands,2489.3,22,1282.6,In-Store
2024-11-26,Cotton T-Shirt,Apparel,France,844.71,38,310.38,Online
2024-11-26,Cotton T-Shirt,Apparel,Netherlands,1233.98,60,470.2,Wholesale
2024-11-26,Wireless Earbuds,Electronics,Spain,3161.24,28,1726.31,Online
2024-11-26,Yoga Mat,Fitness,Portugal,1250.76,37,501.38,In-Store
2024-11-26,Adjustable Dumbbells,Fitness,Netherlands,2561.77,13,1451.46,Online
2024-11-26,Running Shoes Pro,Footwear,France,388.09,5,218.67,In-Store
2024-11-26,Denim Jacket,Apparel,France,2912.18,33,1527.82,In-Store
2024-11-26,Denim Jacket,Apparel,France,102.03,1,47.68,Wholesale
2024-11-27,Adjustable Dumbbells,Fitness,Spain,1665.15,8,867.63,In-Store
2024-11-27,Yoga Mat,Fitness,Italy,159.37,5,70.29,Online
2024-11-27,Wireless Earbuds,Electronics,Spain,2211.33,17,1007.81,In-Store
2024-11-27,Smartwatch Lite,Electronics,France,5886.56,35,2596.04,Wholesale
2024-11-27,Adjustable Dumbbells,Fitness,Portugal,6223.6,33,3549.21,Wholesale
2024-11-27,Adjustable Dumbbells,Fitness,Netherlands,5654.11,29,3218.89,Online
2024-11-27,Running Shoes Pro,Footwear,Italy,2023.12,25,1056.33,In-Store
2024-11-27,Adjustable Dumbbells,Fitness,France,5544.08,25,2811.43,In-Store
2024-11-27,Adjustable Dumbbells,Fitness,Netherlands,6316.24,32,3422.99,In-Store
2024-11-27,Trail Sneakers,Footwear,Italy,1931.01,29,1009.39,Online
2024-11-27,Yoga Mat,Fitness,Italy,683.64,21,308.0,In-Store
2024-11-28,Denim Jacket,Apparel,Italy,2963.22,31,1496.9,Wholesale
2024-11-28,Trail Sneakers,Footwear,Spain,926.96,12,403.48,Wholesale
2024-11-28,Smartwatch Lite,Electronics,Italy,2435.2,15,1179.85,In-Store
2024-11-28,Yoga Mat,Fitness,Germany,538.9,16,225.58,Online
2024-11-28,Trail Sneakers,Footwear,Spain,482.48,7,251.74,In-Store
2024-11-28,Trail Sneakers,Footwear,Spain,1121.58,15,535.65,Online
2024-11-28,Yoga Mat,Fitness,France,481.27,15,212.13,In-Store
2024-11-28,Yoga Mat,Fitness,France,836.07,26,370.35,In-Store
2024-11-28,Cotton T-Shirt,Apparel,France,830.24,36,277.11,Wholesale
2024-11-28,Adjustable Dumbbells,Fitness,Germany,5357.33,28,3206.74,Wholesale
2024-11-28,Cotton T-Shirt,Apparel,Italy,292.29,14,111.16,Online
2024-11-29,Adjustable Dumbbells,Fitness,Portugal,5886.9,31,3451.0,Wholesale
2024-11-29,Yoga Mat,Fitness,Portugal,1576.86,42,582.52,Online
2024-11-29,Cotton T-Shirt,Apparel,Portugal,238.14,12,97.27,Wholesale
2024-11-29,Smartwatch Lite,Electronics,Netherlands,3382.74,25,1910.4,Online
2024-11-30,Smartwatch Lite,Electronics,Spain,2720.37,17,1271.94,In-Store
2024-11-30,Running Shoes Pro,Footwear,Portugal,947.32,11,468.39,In-Store
2024-11-30,Trail Sneakers,Footwear,Portugal,1210.33,17,581.2,Wholesale
2024-11-30,Wireless Earbuds,Electronics,Germany,2641.56,21,1204.47,In-Store
2024-11-30,Cotton T-Shirt,Apparel,Germany,332.54,16,123.2,In-Store
2024-11-30,Adjustable Dumbbells,Fitness,Italy,3066.14,17,1822.22,In-Store
2024-11-30,Denim Jacket,Apparel,France,2344.73,23,1080.98,Wholesale
2024-11-30,Yoga Mat,Fitness,Netherlands,720.79,22,317.86,Wholesale
2024-12-01,Running Shoes Pro,Footwear,Italy,6305.55,66,2895.84,Online
2024-12-01,Wireless Earbuds,Electronics,Spain,3559.33,27,1653.28,Wholesale
2024-12-01,Wireless Earbuds,Electronics,Netherlands,6560.18,48,2777.35,Online
2024-12-01,Denim Jacket,Apparel,Italy,1328.55,13,595.62,Online
2024-12-01,Wireless Earbuds,Electronics,Germany,4156.56,30,1876.85,Wholesale
2024-12-01,Running Shoes Pro,Footwear,France,168.17,2,83.39,In-Store
2024-12-02,Yoga Mat,Fitness,Portugal,606.56,16,218.73,In-Store
2024-12-02,Adjustable Dumbbells,Fitness,Spain,7895.8,37,3937.65,Online
2024-12-02,Wireless Earbuds,Electronics,Italy,2198.17,17,986.56,Wholesale
2024-12-02,Cotton T-Shirt,Apparel,Italy,197.67,9,75.52,Wholesale
2024-12-02,Yoga Mat,Fitness,Netherlands,713.95,21,304.67,Wholesale
2024-12-02,Smartwatch Lite,Electronics,Germany,1838.62,13,1008.42,In-Store
2024-12-02,Running Shoes Pro,Footwear,France,274.46,3,122.74,In-Store
2024-12-02,Cotton T-Shirt,Apparel,Netherlands,264.6,13,105.01,Online
2024-12-02,Cotton T-Shirt,Apparel,Portugal,234.21,12,96.44,In-Store
2024-12-02,Adjustable Dumbbells,Fitness,France,8321.02,37,4079.01,In-Store
2024-12-02,Trail Sneakers,Footwear,Germany,2366.52,30,1001.64,Online
2024-12-02,Cotton T-Shirt,Apparel,Netherlands,135.12,7,54.58,Online
2024-12-02,Wireless Earbuds,Electronics,Portugal,3294.23,25,1501.77,Wholesale
2024-12-03,Denim Jacket,Apparel,Germany,2559.07,31,1523.66,Wholesale
2024-12-03,Denim Jacket,Apparel,Portugal,4318.79,43,2063.7,In-Store
2024-12-03,Denim Jacket,Apparel,France,623.85,6,275.71,Wholesale
2024-12-03,Cotton T-Shirt,Apparel,Netherlands,413.87,22,167.57,Wholesale
2024-12-03,Trail Sneakers,Footwear,Spain,2219.22,33,1169.89,In-Store
2024-12-03,Smartwatch Lite,Electronics,Italy,437.42,3,235.05,In-Store
2024-12-03,Smartwatch Lite,Electronics,Portugal,1903.95,14,1020.91,In-Store
2024-12-03,Denim Jacket,Apparel,Spain,1966.57,23,1116.73,Wholesale
2024-12-04,Smartwatch Lite,Electronics,Netherlands,7000.43,43,3084.83,In-Store
2024-12-04,Yoga Mat,Fitness,Spain,1054.03,32,448.68,Online
2024-12-04,Cotton T-Shirt,Apparel,France,137.05,6,48.73,Online
2024-12-04,Adjustable Dumbbells,Fitness,Spain,4509.56,21,2289.82,Wholesale
2024-12-04,Wireless Earbuds,Electronics,Germany,1334.13,10,601.66,Wholesale
2024-12-05,Yoga Mat,Fitness,Germany,381.19,10,137.41,Online
2024-12-05,Denim Jacket,Apparel,Spain,2260.09,23,1134.55,Online
2024-12-05,Denim Jacket,Apparel,Portugal,2820.25,32,1486.66,In-Store
2024-12-05,Smartwatch Lite,Electronics,Germany,317.42,2,148.7,Online
2024-12-05,Trail Sneakers,Footwear,Italy,3217.91,40,1454.72,In-Store
2024-12-05,Running Shoes Pro,Footwear,Spain,477.72,6,248.25,Online
2024-12-05,Adjustable Dumbbells,Fitness,Portugal,4902.36,24,2531.17,Online
2024-12-05,Cotton T-Shirt,Apparel,Italy,227.28,10,79.52,Wholesale
2024-12-05,Smartwatch Lite,Electronics,Germany,2865.75,20,1489.41,In-Store
2024-12-05,Wireless Earbuds,Electronics,Spain,5490.0,47,2817.31,In-Store
2024-12-05,Smartwatch Lite,Electronics,Germany,5221.65,33,2553.19,Wholesale
2024-12-06,Trail Sneakers,Footwear,Portugal,2055.82,28,991.7,In-Store
2024-12-06,Denim Jacket,Apparel,Netherlands,1780.05,22,1032.2,In-Store
2024-12-06,Adjustable Dumbbells,Fitness,Italy,1503.96,8,920.25,In-Store
2024-12-06,Adjustable Dumbbells,Fitness,Portugal,8551.74,44,4821.55,Wholesale
2024-12-06,Denim Jacket,Apparel,Spain,2430.51,27,1264.6,In-Store
2024-12-06,Adjustable Dumbbells,Fitness,Germany,3394.7,17,1878.3,Online
2024-12-06,Denim Jacket,Apparel,France,190.52,2,98.93,Online
2024-12-06,Running Shoes Pro,Footwear,Italy,2571.62,27,1140.24,Wholesale
2024-12-06,Running Shoes Pro,Footwear,Germany,847.75,9,373.6,In-Store
2024-12-06,Yoga Mat,Fitness,Germany,847.18,23,313.53,Online
2024-12-06,Smartwatch Lite,Electronics,Portugal,4758.66,35,2710.68,Wholesale
2024-12-07,Adjustable Dumbbells,Fitness,Spain,9121.25,40,4256.94,Wholesale
2024-12-07,Smartwatch Lite,Electronics,Germany,7354.73,50,3706.4,Online
2024-12-07,Trail Sneakers,Footwear,Spain,1532.26,21,705.77,Wholesale
2024-12-07,Adjustable Dumbbells,Fitness,Italy,8463.05,38,4047.51,Online
2024-12-07,Smartwatch Lite,Electronics,France,1562.31,10,742.37,In-Store
2024-12-07,Cotton T-Shirt,Apparel,Spain,312.11,16,127.52,Online
2024-12-08,Running Shoes Pro,Footwear,Spain,706.86,8,319.85,In-Store
2024-12-08,Wireless Earbuds,Electronics,Italy,1617.82,13,770.85,Online
2024-12-08,Smartwatch Lite,Electronics,France,1412.07,9,692.78,Wholesale
2024-12-08,Running Shoes Pro,Footwear,Netherlands,2410.62,25,1065.11,Wholesale
2024-12-08,Running Shoes Pro,Footwear,Spain,1694.19,19,806.95,In-Store
2024-12-08,Cotton T-Shirt,Apparel,France,1111.4,46,359.76,Wholesale
2024-12-08,Smartwatch Lite,Electronics,Portugal,1606.75,11,830.48,In-Store
2024-12-08,Wireless Earbuds,Electronics,France,4104.03,29,1665.31,Online
2024-12-08,Running Shoes Pro,Footwear,France,1755.63,19,764.96,Online
2024-12-09,Denim Jacket,Apparel,France,653.64,7,327.86,Wholesale
2024-12-09,Trail Sneakers,Footwear,Portugal,1317.3,20,711.61,Online
2024-12-09,Smartwatch Lite,Electronics,Portugal,1361.18,10,755.34,Online
2024-12-09,Smartwatch Lite,Electronics,France,1553.3,9,672.38,In-Store
2024-12-09,Smartwatch Lite,Electronics,Netherlands,5642.35,36,2651.52,Online
2024-12-09,Running Shoes Pro,Footwear,Germany,916.72,12,507.75,In-Store
2024-12-09,Denim Jacket,Apparel,Germany,1454.86,15,713.38,Wholesale
2024-12-09,Running Shoes Pro,Footwear,Spain,1592.96,17,704.59,Wholesale
2024-12-10,Cotton T-Shirt,Apparel,Portugal,525.26,22,172.15,In-Store
2024-12-10,Trail Sneakers,Footwear,France,2153.42,29,1026.65,In-Store
2024-12-10,Wireless Earbuds,Electronics,Spain,1320.31,11,686.81,Online
2024-12-10,Trail Sneakers,Footwear,Spain,1745.47,25,862.73,Online
2024-12-10,Trail Sneakers,Footwear,France,1130.89,15,524.73,In-Store
2024-12-10,Smartwatch Lite,Electronics,France,1761.41,13,927.76,Wholesale
2024-12-10,Trail Sneakers,Footwear,Portugal,1627.92,22,794.44,In-Store
2024-12-10,Running Shoes Pro,Footwear,Italy,3729.0,42,1763.42,In-Store
2024-12-10,Wireless Earbuds,Electronics,France,2726.07,24,1455.2,Online
2024-12-10,Cotton T-Shirt,Apparel,Netherlands,485.11,25,196.42,In-Store
2024-12-10,Cotton T-Shirt,Apparel,Germany,430.19,19,155.5,Online
2024-12-11,Running Shoes Pro,Footwear,Italy,1759.04,23,995.37,In-Store
2024-12-11,Smartwatch Lite,Electronics,France,8616.5,50,3862.67,Wholesale
2024-12-11,Trail Sneakers,Footwear,Portugal,1045.93,14,472.34,In-Store
2024-12-11,Yoga Mat,Fitness,France,3154.28,85,1238.61,In-Store
2024-12-11,Yoga Mat,Fitness,Netherlands,1388.52,46,637.24,In-Store
2024-12-11,Trail Sneakers,Footwear,Portugal,713.79,11,374.61,In-Store
2024-12-12,Trail Sneakers,Footwear,Netherlands,2193.99,31,1063.02,Wholesale
2024-12-12,Trail Sneakers,Footwear,Spain,721.11,11,367.86,In-Store
2024-12-12,Cotton T-Shirt,Apparel,Italy,370.99,17,142.8,In-Store
2024-12-12,Cotton T-Shirt,Apparel,Italy,280.64,13,105.65,Online
2024-12-12,Running Shoes Pro,Footwear,Spain,2753.32,32,1320.23,Wholesale
2024-12-12,Wireless Earbuds,Electronics,Germany,1370.86,10,571.43,Wholesale
2024-12-12,Denim Jacket,Apparel,Italy,415.88,4,188.16,Wholesale
2024-12-12,Denim Jacket,Apparel,Italy,1651.91,16,780.76,Wholesale
2024-12-13,Denim Jacket,Apparel,Italy,2817.16,27,1270.75,Wholesale
2024-12-13,Trail Sneakers,Footwear,Portugal,718.24,11,389.43,Wholesale
2024-12-13,Cotton T-Shirt,Apparel,Italy,107.69,5,41.15,Wholesale
2024-12-14,Smartwatch Lite,Electronics,France,7767.92,57,4308.89,In-Store
2024-12-14,Smartwatch Lite,Electronics,Portugal,6158.01,42,3249.99,Online
2024-12-14,Smartwatch Lite,Electronics,France,2185.7,16,1243.24,In-Store
2024-12-14,Wireless Earbuds,Electronics,Italy,1860.3,15,913.51,Wholesale
2024-12-14,Trail Sneakers,Footwear,Portugal,2707.67,34,1228.56,Online
2024-12-14,Smartwatch Lite,Electronics,Germany,3055.08,18,1288.98,Wholesale
2024-12-14,Trail Sneakers,Footwear,France,1282.51,19,690.71,In-Store
2024-12-14,Denim Jacket,Apparel,Spain,1454.82,17,824.51,Online
2024-12-15,Cotton T-Shirt,Apparel,Italy,852.87,41,319.07,Wholesale
2024-12-15,Running Shoes Pro,Footwear,Portugal,1583.99,20,826.06,Online
2024-12-15,Yoga Mat,Fitness,Netherlands,914.08,29,386.67,Online
2024-12-15,Running Shoes Pro,Footwear,France,2089.09,22,961.89,Online
2024-12-15,Wireless Earbuds,Electronics,Portugal,2823.97,22,1367.63,Online
2024-12-15,Yoga Mat,Fitness,Spain,515.17,17,230.74,Online
2024-12-15,Trail Sneakers,Footwear,Netherlands,3062.76,48,1734.73,Online
2024-12-15,Cotton T-Shirt,Apparel,France,304.57,14,115.38,In-Store
2024-12-15,Denim Jacket,Apparel,Germany,1537.3,16,747.52,Online
2024-12-15,Wireless Earbuds,Electronics,France,1768.74,13,796.17,In-Store
2024-12-15,Cotton T-Shirt,Apparel,Netherlands,456.69,21,168.04,In-Store
2024-12-16,Smartwatch Lite,Electronics,Portugal,3264.75,21,1574.68,Wholesale
2024-12-16,Running Shoes Pro,Footwear,Portugal,1551.93,16,666.91,In-Store
2024-12-16,Wireless Earbuds,Electronics,Germany,4209.81,36,2199.93,Wholesale
2024-12-16,Adjustable Dumbbells,Fitness,Spain,3667.17,18,1971.38,Wholesale
2024-12-16,Adjustable Dumbbells,Fitness,Netherlands,5648.23,26,2932.86,Wholesale
2024-12-16,Running Shoes Pro,Footwear,Italy,6835.78,79,3431.07,Wholesale
2024-12-16,Denim Jacket,Apparel,Spain,762.4,9,433.36,Online
2024-12-16,Trail Sneakers,Footwear,Italy,952.34,12,430.82,In-Store
2024-12-17,Denim Jacket,Apparel,Portugal,1043.38,10,493.4,In-Store
2024-12-17,Cotton T-Shirt,Apparel,Italy,383.58,19,157.85,Online
2024-12-17,Cotton T-Shirt,Apparel,Spain,592.77,28,234.86,In-Store
2024-12-17,Yoga Mat,Fitness,Portugal,1574.33,47,667.98,Wholesale
2024-12-17,Denim Jacket,Apparel,Netherlands,1805.68,20,936.4,Wholesale
2024-12-17,Trail Sneakers,Footwear,France,1855.47,24,809.3,Wholesale
2024-12-17,Running Shoes Pro,Footwear,Netherlands,2348.41,24,1043.89,In-Store
2024-12-17,Running Shoes Pro,Footwear,Spain,1924.72,21,844.11,Online
2024-12-17,Cotton T-Shirt,Apparel,Germany,137.01,6,46.32,Online
2024-12-17,Wireless Earbuds,Electronics,France,4372.0,38,2288.04,Online
2024-12-17,Trail Sneakers,Footwear,Spain,3674.76,57,1971.59,Online
